Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Postal Code,Product ID,Sales,Quantity,Discount,Profit
CA-2017-108791,5/15/2017,5/20/2017,Standard Class,JF-15295,98103,FUR-CH-10004287,220.96,1,0.2,24.858
CA-2016-106656,7/5/2015,7/10/2015,Second Class,BF-10975,28314,FUR-FU-10003829,4.928,2,0.2,0.7392
CA-2016-113831,7/5/2015,7/10/2015,Second Class,BF-10975,28314,OFF-BI-10004728,7.23,5,0.7,-5.784
US-2014-139500,8/15/2015,8/19/2015,Standard Class,TT-21265,90045,OFF-ST-10000046,323.1,2,0,61.389
US-2014-166310,6/12/2017,6/18/2017,Standard Class,SB-20170,10035,OFF-PA-10000697,19.04,4,0,9.3296
US-2016-168410,6/12/2017,6/18/2017,Standard Class,SB-20170,10035,OFF-BI-10000848,13.128,3,0.2,4.2666
CA-2017-131254,6/12/2017,6/18/2017,Standard Class,SB-20170,10035,OFF-AR-10004691,64.14,3,0,16.6764
CA-2016-123414,6/12/2017,6/18/2017,Standard Class,SB-20170,10035,FUR-CH-10000595,858.24,4,0.1,143.04
CA-2017-137876,2/20/2015,2/25/2015,Standard Class,LM-17065,71901,TEC-AC-10000927,29.99,1,0,2.999
CA-2016-154060,12/29/2016,12/30/2016,First Class,KA-16525,60505,OFF-PA-10001289,186.048,6,0.2,67.4424
US-2017-162558,4/17/2016,4/21/2016,Second Class,BF-11170,27604,TEC-PH-10003092,36.792,1,0.2,4.1391
CA-2017-134439,4/17/2016,4/21/2016,Second Class,BF-11170,27604,FUR-FU-10000206,18.624,8,0.2,6.2856
CA-2015-119508,9/7/2014,9/12/2014,Second Class,TB-21400,74133,FUR-FU-10004270,57.69,3,0,23.6529
CA-2015-152681,9/7/2014,9/12/2014,Second Class,TB-21400,74133,OFF-BI-10000948,42.81,3,0,20.1207
CA-2014-130813,9/7/2014,9/12/2014,Second Class,TB-21400,74133,OFF-PA-10000223,12.96,2,0,6.2208
CA-2015-120320,9/7/2014,9/12/2014,Second Class,TB-21400,74133,FUR-FU-10004665,821.88,6,0,213.6888
CA-2016-111941,9/7/2014,9/12/2014,Second Class,TB-21400,74133,TEC-PH-10000215,104.85,3,0,28.3095
CA-2016-123120,9/26/2016,10/1/2016,Standard Class,SH-19975,92345,FUR-BO-10004467,424.9575,5,0.15,19.998
CA-2014-103331,9/17/2017,9/21/2017,Second Class,AS-10225,84604,OFF-BI-10000829,10.776,3,0.2,3.5022
CA-2015-169278,9/17/2017,9/21/2017,Second Class,AS-10225,84604,OFF-BI-10003712,11.784,3,0.2,4.2717
CA-2017-111577,9/17/2017,9/21/2017,Second Class,AS-10225,84604,OFF-PA-10000062,164.88,3,0,80.7912
CA-2015-146486,9/17/2017,9/21/2017,Second Class,AS-10225,84604,FUR-BO-10003404,1292.94,3,0,77.5764
US-2014-168501,9/17/2017,9/21/2017,Second Class,AS-10225,84604,OFF-BI-10004233,25.584,2,0.2,8.9544
CA-2015-112053,9/17/2017,9/21/2017,Second Class,AS-10225,84604,OFF-ST-10001272,261.74,2,0,65.435
CA-2017-108539,9/17/2017,9/21/2017,Second Class,AS-10225,84604,OFF-LA-10001175,14.4,5,0,7.056
CA-2015-149811,8/16/2016,8/20/2016,Standard Class,PK-19075,94110,OFF-EN-10004030,10.86,3,0,5.1042
US-2017-103814,12/24/2015,12/28/2015,Standard Class,HR-14830,85234,FUR-CH-10004287,883.84,4,0.2,99.432
CA-2016-123932,11/28/2017,12/2/2017,Standard Class,DG-13300,10035,TEC-PH-10002834,1979.89,11,0,494.9725
US-2016-101616,11/28/2017,12/2/2017,Standard Class,DG-13300,10035,OFF-EN-10003055,79.96,2,0,35.982
CA-2014-113768,4/14/2017,4/15/2017,First Class,CL-12700,65807,OFF-BI-10003460,8.76,2,0,4.2048
CA-2016-138037,5/1/2016,5/4/2016,First Class,HF-14995,38109,OFF-LA-10001569,3.984,1,0.2,1.2948
CA-2014-150490,5/1/2016,5/4/2016,First Class,HF-14995,38109,FUR-TA-10004534,370.62,3,0.4,-142.071
US-2017-126060,5/1/2016,5/4/2016,First Class,HF-14995,38109,OFF-BI-10002954,2.742,2,0.7,-2.0108
CA-2017-100951,10/1/2016,10/1/2016,Same Day,HG-15025,79109,TEC-AC-10003832,79.512,3,0.2,20.8719
CA-2016-122017,10/1/2016,10/1/2016,Same Day,HG-15025,79109,OFF-PA-10000474,28.352,1,0.2,9.5688
CA-2014-123477,8/25/2015,8/30/2015,Standard Class,NL-18310,90045,FUR-CH-10002774,40.784,1,0.2,4.5882
CA-2016-107790,8/25/2015,8/30/2015,Standard Class,NL-18310,90045,OFF-AP-10002765,105.96,4,0,29.6688
CA-2017-158071,9/9/2014,9/12/2014,Second Class,RR-19525,1852,OFF-PA-10001144,166.44,3,0,79.8912
CA-2017-147403,9/9/2014,9/12/2014,Second Class,RR-19525,1852,FUR-CH-10003761,785.88,6,0,212.1876
US-2017-136721,9/9/2014,9/12/2014,Second Class,RR-19525,1852,OFF-PA-10004665,26.2,2,0,12.838
CA-2015-118738,9/9/2014,9/12/2014,Second Class,RR-19525,1852,OFF-ST-10000078,1325.85,5,0,238.653
CA-2017-134152,12/3/2017,12/3/2017,Same Day,TC-21295,92024,OFF-PA-10000357,166.44,3,0,79.8912
CA-2014-125542,11/27/2017,12/2/2017,Standard Class,DB-13615,28806,OFF-AR-10000422,8.76,5,0.2,0.7665
CA-2016-136021,11/27/2017,12/2/2017,Standard Class,DB-13615,28806,OFF-AP-10001205,43.584,1,0.2,4.3584
CA-2016-149195,6/21/2014,6/21/2014,Same Day,SV-20785,81001,OFF-BI-10001116,11.088,7,0.7,-8.1312
CA-2017-161410,6/21/2014,6/21/2014,Same Day,SV-20785,81001,OFF-BI-10002931,25.164,2,0.7,-16.776
CA-2017-152786,1/21/2017,1/27/2017,Standard Class,MH-18115,49201,OFF-BI-10000546,14.4,5,0,7.056
CA-2017-164707,1/21/2017,1/27/2017,Standard Class,MH-18115,49201,TEC-AC-10002049,619.95,5,0,111.591
CA-2017-163874,1/21/2017,1/27/2017,Standard Class,MH-18115,49201,OFF-BI-10001196,89.52,4,0,42.0744
US-2014-123183,1/21/2017,1/27/2017,Standard Class,MH-18115,49201,TEC-MA-10002981,350.973,3,0.1,152.0883
CA-2014-104829,1/21/2017,1/27/2017,Standard Class,MH-18115,49201,TEC-PH-10003601,164.99,1,0,49.497
US-2016-147340,6/29/2017,7/6/2017,Standard Class,CT-11995,90004,OFF-BI-10000632,312.552,9,0.2,101.5794
CA-2016-145492,9/6/2016,9/11/2016,Standard Class,KB-16315,27360,OFF-EN-10003055,95.952,3,0.2,29.985
CA-2016-163202,9/6/2016,9/11/2016,Standard Class,KB-16315,27360,OFF-BI-10001031,3.204,2,0.7,-2.4564
CA-2016-117681,8/4/2016,8/5/2016,First Class,RA-19285,61604,OFF-BI-10002003,3.98,5,0.8,-6.567
CA-2017-132262,11/12/2015,11/14/2015,First Class,YC-21895,90032,OFF-PA-10003016,15.7,5,0,7.065
CA-2017-123043,6/30/2014,7/2/2014,First Class,RA-19915,60653,OFF-AR-10004582,5.248,4,0.2,1.64
US-2016-143280,12/4/2017,12/8/2017,Standard Class,CM-12160,19134,OFF-BI-10004364,5.346,3,0.7,-4.455
CA-2017-108854,8/28/2016,9/2/2016,Standard Class,CS-12130,80112,OFF-PA-10002246,15.48,3,0.2,5.6115
CA-2017-166856,8/28/2016,9/2/2016,Standard Class,CS-12130,80112,TEC-PH-10002890,108.576,3,0.2,8.1432
CA-2016-153157,1/22/2016,1/28/2016,Standard Class,AJ-10795,98115,FUR-FU-10001475,109.9,5,0,37.366
US-2017-125647,10/15/2014,10/20/2014,Standard Class,DL-12865,33012,FUR-FU-10004270,15.384,1,0.2,4.0383
CA-2014-132542,2/7/2016,2/9/2016,First Class,BE-11410,43130,OFF-PA-10003465,30.352,2,0.2,10.6232
CA-2015-110877,3/18/2014,3/23/2014,Standard Class,SM-20320,32216,TEC-MA-10003626,821.3,4,0.5,-16.426
US-2016-151827,3/18/2014,3/23/2014,Standard Class,SM-20320,32216,TEC-MA-10002412,22638.48,6,0.5,-1811.0784
US-2016-163258,3/18/2014,3/23/2014,Standard Class,SM-20320,32216,OFF-PA-10001804,21.376,4,0.2,7.4816
CA-2017-103009,3/18/2014,3/23/2014,Standard Class,SM-20320,32216,OFF-AR-10003183,8.016,3,0.2,1.002
US-2017-120649,3/18/2014,3/23/2014,Standard Class,SM-20320,32216,FUR-FU-10004270,30.768,2,0.2,8.0766
CA-2016-153598,3/18/2014,3/23/2014,Standard Class,SM-20320,32216,OFF-FA-10003112,18.936,3,0.2,5.9175
US-2016-108497,3/18/2014,3/23/2014,Standard Class,SM-20320,32216,FUR-FU-10001986,122.352,3,0.2,15.294
CA-2016-113096,5/24/2014,5/30/2014,Standard Class,RP-19390,21215,OFF-PA-10002319,116.28,3,0,56.9772
CA-2014-136861,7/11/2017,7/13/2017,Second Class,JD-16015,10009,TEC-AC-10002323,132.6,6,0,17.238
CA-2017-117422,6/16/2017,6/21/2017,Standard Class,AB-10255,88220,OFF-SU-10001165,16.68,2,0,4.3368
CA-2017-129707,6/16/2017,6/21/2017,Standard Class,AB-10255,88220,OFF-PA-10001246,19.44,3,0,9.3312
CA-2015-160171,6/16/2017,6/21/2017,Standard Class,AB-10255,88220,OFF-PA-10001815,192.16,4,0,92.2368
CA-2014-103317,1/30/2015,2/6/2015,Standard Class,CC-12145,90049,FUR-FU-10001876,227.36,7,0,81.8496
CA-2016-167115,1/30/2015,2/6/2015,Standard Class,CC-12145,90049,TEC-MA-10000488,1919.976,3,0.2,215.9973
US-2017-153633,12/11/2015,12/15/2015,Standard Class,GH-14425,32216,OFF-BI-10001098,12.828,2,0.7,-8.9796
CA-2017-155929,10/9/2017,10/11/2017,First Class,CP-12085,44107,FUR-FU-10003577,45.888,4,0.2,9.1776
CA-2015-148712,7/29/2017,8/1/2017,Second Class,GM-14440,12180,OFF-AR-10002656,60.12,9,0,22.2444
CA-2016-128307,4/25/2014,4/29/2014,Standard Class,LC-16885,28403,TEC-PH-10004531,302.376,3,0.2,37.797
US-2016-127425,12/1/2015,12/6/2015,Standard Class,BT-11305,98105,OFF-AR-10003251,13.9,5,0,5.56
US-2014-119081,12/4/2014,12/8/2014,Standard Class,CP-12085,10024,TEC-PH-10000673,129.98,2,0,62.3904
CA-2016-140613,8/26/2017,9/1/2017,Standard Class,SC-20680,31907,TEC-AC-10000158,71.98,2,0,15.1158
US-2017-108700,9/7/2014,9/13/2014,Standard Class,DK-13375,10024,TEC-PH-10002075,377.97,3,0,109.6113
CA-2017-160962,12/21/2017,12/27/2017,Standard Class,SE-20110,92627,OFF-ST-10004340,124.36,2,0,33.5772
CA-2017-130631,12/6/2014,12/8/2014,Second Class,LF-17185,77095,FUR-FU-10002759,23.976,3,0.6,-14.3856
CA-2017-116680,11/4/2014,11/8/2014,Second Class,ON-18715,27511,OFF-FA-10000585,8.376,3,0.2,2.7222
US-2014-107405,11/4/2014,11/8/2014,Second Class,ON-18715,27511,OFF-AP-10004859,58.24,5,0.2,5.096
CA-2017-101574,4/14/2016,4/19/2016,Second Class,TB-21400,22304,OFF-ST-10001558,81.2,5,0,12.18
CA-2014-146591,10/4/2014,10/8/2014,Standard Class,DF-13135,94591,OFF-LA-10004689,14.45,5,0,6.7915
CA-2014-107706,10/4/2014,10/8/2014,Standard Class,DF-13135,94591,OFF-BI-10002867,95.648,2,0.2,31.0856
CA-2016-122448,11/7/2017,11/13/2017,Standard Class,EP-13915,19120,TEC-PH-10003811,359.97,5,0.4,-71.994
CA-2014-132451,11/7/2017,11/13/2017,Standard Class,EP-13915,19120,FUR-TA-10000849,350.352,4,0.4,-140.1408
CA-2016-158547,12/22/2017,12/24/2017,First Class,SK-19990,43615,OFF-BI-10000848,1.641,1,0.7,-1.3128
CA-2017-116946,12/22/2017,12/24/2017,First Class,SK-19990,43615,TEC-PH-10003072,629.958,7,0.4,94.4937
CA-2017-121741,2/13/2017,2/19/2017,Standard Class,FH-14350,98105,OFF-AR-10001547,6.63,3,0,1.7901
CA-2017-169691,2/13/2017,2/19/2017,Standard Class,FH-14350,98105,TEC-AC-10001838,799.96,4,0,343.9828
CA-2016-121356,2/13/2017,2/19/2017,Standard Class,FH-14350,98105,FUR-FU-10004017,107.53,1,0,21.506
CA-2014-101770,7/2/2014,7/6/2014,Standard Class,EH-13945,7060,TEC-PH-10002923,73.98,2,0,19.9746
CA-2017-105487,7/2/2014,7/6/2014,Standard Class,EH-13945,7060,OFF-AR-10000716,5.58,1,0,2.1762
CA-2017-148999,2/21/2015,2/23/2015,Second Class,JE-15715,88001,OFF-PA-10000249,49.12,4,0,23.0864
CA-2014-107573,11/13/2015,11/19/2015,Standard Class,KL-16645,19711,TEC-PH-10003691,377.97,3,0,94.4925
CA-2015-156608,11/13/2015,11/19/2015,Standard Class,KL-16645,19711,OFF-PA-10001560,42.28,7,0,19.8716
CA-2017-134495,11/13/2015,11/19/2015,Standard Class,KL-16645,19711,FUR-BO-10004467,299.97,3,0,56.9943
CA-2017-164098,11/13/2015,11/19/2015,Standard Class,KL-16645,19711,TEC-PH-10001819,89.98,2,0,43.1904
CA-2014-105249,4/16/2017,4/18/2017,First Class,EB-13750,35244,OFF-SU-10000157,477.24,4,0,9.5448
CA-2015-113523,4/16/2017,4/18/2017,First Class,EB-13750,35244,TEC-AC-10004227,25.98,2,0,1.5588
CA-2017-117821,2/25/2016,2/27/2016,Second Class,BD-11725,43055,OFF-EN-10003134,46.72,5,0.2,17.52
CA-2017-164378,11/4/2014,11/8/2014,Standard Class,MS-17530,92037,FUR-FU-10004671,35.34,2,0,13.4292
CA-2017-127782,6/20/2015,6/25/2015,Second Class,SC-20770,94122,FUR-FU-10002253,257.64,6,0,100.4796
US-2016-162026,6/20/2015,6/25/2015,Second Class,SC-20770,94122,TEC-PH-10002726,125.976,3,0.2,47.241
CA-2016-150000,8/7/2017,8/11/2017,Second Class,FM-14380,28540,TEC-AC-10004571,79.992,1,0.2,21.9978
CA-2015-168529,5/12/2014,5/17/2014,Standard Class,KT-16480,2038,FUR-TA-10002228,700.056,3,0.3,-130.0104
US-2017-152569,11/22/2015,11/26/2015,Standard Class,AP-10720,75034,TEC-AC-10004127,27.168,4,0.2,-1.3584
US-2014-137680,12/4/2015,12/8/2015,Standard Class,RH-19555,32303,OFF-BI-10001553,8.226,3,0.7,-6.0324
CA-2015-103177,6/8/2014,6/14/2014,Standard Class,CS-11950,98115,FUR-CH-10002758,585.552,3,0.2,73.194
US-2016-138408,8/8/2014,8/11/2014,Second Class,TM-21010,95687,OFF-ST-10000532,423.28,11,0,110.0528
CA-2017-117667,5/26/2014,5/30/2014,Standard Class,HF-14995,90008,FUR-CH-10000988,225.296,2,0.2,22.5296
CA-2016-110982,4/17/2015,4/21/2015,Standard Class,GA-14515,94122,OFF-AR-10003251,5.56,2,0,2.224
CA-2016-147123,4/17/2015,4/21/2015,Standard Class,GA-14515,94122,TEC-AC-10003174,323.37,3,0,129.348
CA-2017-154501,4/17/2015,4/21/2015,Standard Class,GA-14515,94122,TEC-PH-10002310,783.96,5,0.2,68.5965
CA-2017-166933,4/17/2015,4/21/2015,Standard Class,GA-14515,94122,OFF-AP-10002651,1447.65,5,0,419.8185
CA-2015-142055,4/17/2015,4/21/2015,Standard Class,GA-14515,94122,OFF-PA-10001184,11.96,2,0,5.8604
CA-2015-137106,6/11/2016,6/13/2016,Second Class,ES-14020,10035,TEC-AC-10002402,239.97,3,0,71.991
CA-2017-136609,3/11/2016,3/15/2016,Standard Class,JP-16135,31907,FUR-FU-10004270,76.92,4,0,31.5372
CA-2017-160885,3/11/2016,3/15/2016,Standard Class,JP-16135,31907,OFF-ST-10001526,481.32,4,0,125.1432
US-2016-167472,5/26/2014,5/29/2014,First Class,Dp-13240,84107,OFF-PA-10002893,48.4,5,0,23.232
CA-2015-120551,10/12/2017,10/14/2017,First Class,NK-18490,94110,TEC-AC-10003709,0.99,1,0,0.4356
US-2017-150595,10/12/2017,10/14/2017,First Class,NK-18490,94110,OFF-BI-10001191,101.84,5,0.2,36.917
CA-2016-134936,6/22/2017,6/28/2017,Standard Class,PL-18925,19140,OFF-BI-10003166,10.332,3,0.7,-7.5768
CA-2017-102967,6/22/2017,6/28/2017,Standard Class,PL-18925,19140,OFF-BI-10003982,31.155,5,0.7,-23.8855
CA-2017-151008,6/22/2017,6/28/2017,Standard Class,PL-18925,19140,OFF-ST-10004835,8.928,2,0.2,0.6696
CA-2014-159800,1/15/2017,1/18/2017,First Class,RW-19690,19134,OFF-AP-10000159,34.384,1,0.2,3.8682
US-2014-159618,1/15/2017,1/18/2017,First Class,RW-19690,19134,OFF-AP-10002945,1924.16,8,0.2,312.676
CA-2017-116113,4/2/2015,4/7/2015,Standard Class,MO-17950,75220,OFF-AP-10001242,32.192,2,0.8,-80.48
CA-2015-125066,4/2/2015,4/7/2015,Standard Class,MO-17950,75220,TEC-AC-10003038,50.12,7,0.2,-0.6265
US-2015-114741,4/2/2015,4/7/2015,Standard Class,MO-17950,75220,TEC-AC-10003289,47.976,3,0.2,1.7991
CA-2017-133263,9/3/2016,9/10/2016,Standard Class,JJ-15445,53186,OFF-ST-10000918,54.5,5,0,14.17
CA-2017-157966,12/10/2017,12/12/2017,First Class,BT-11680,33311,FUR-FU-10001940,19.104,3,0.2,5.7312
CA-2014-151162,11/22/2016,11/26/2016,Standard Class,RD-19585,48205,OFF-BI-10002852,49.44,3,0,24.2256
CA-2016-136686,11/11/2017,11/18/2017,Standard Class,ML-17755,45503,OFF-PA-10004451,10.368,2,0.2,3.6288
CA-2017-137498,10/21/2016,10/25/2016,Standard Class,JE-15745,92037,OFF-ST-10004804,154.44,3,0,1.5444
CA-2017-163818,12/21/2015,12/25/2015,Standard Class,ER-13855,80906,OFF-AP-10003971,60.984,7,0.2,4.5738
CA-2016-161158,7/17/2015,7/19/2015,Second Class,JM-15535,93309,FUR-BO-10003159,195.466,2,0.15,-13.7976
CA-2014-116673,4/30/2017,5/5/2017,Standard Class,SS-20140,33068,FUR-FU-10001935,23.68,8,0.2,6.216
CA-2017-105333,4/30/2017,5/5/2017,Standard Class,SS-20140,33068,TEC-AC-10003433,2.376,3,0.2,0.7425
CA-2015-149993,5/6/2017,5/8/2017,First Class,TC-21295,10035,OFF-LA-10004544,59.2,4,0,29.6
CA-2014-168158,11/20/2017,11/27/2017,Standard Class,HG-15025,55044,OFF-AR-10001026,22,10,0,9.68
CA-2016-115224,11/11/2016,11/16/2016,Standard Class,LD-17005,48234,TEC-PH-10001336,257.98,2,0,74.8142
CA-2014-164742,11/5/2016,11/10/2016,Standard Class,AS-10285,19134,TEC-PH-10003187,23.988,2,0.4,-15.992
US-2017-108014,10/9/2016,10/15/2016,Standard Class,MP-17965,45373,TEC-PH-10004897,23.976,4,0.4,-15.5844
CA-2017-160325,9/21/2015,9/23/2015,First Class,CD-12790,90036,FUR-CH-10004997,601.536,4,0.2,0
CA-2015-159779,9/21/2015,9/23/2015,First Class,CD-12790,90036,OFF-FA-10002763,7.9,2,0,2.528
CA-2017-151176,12/2/2014,12/6/2014,Standard Class,MD-17860,78415,FUR-FU-10001588,58.36,5,0.6,-24.803
CA-2014-108903,12/2/2014,12/6/2014,Standard Class,MD-17860,78415,OFF-AR-10000940,16.464,7,0.2,1.4406
CA-2016-117919,12/2/2014,12/6/2014,Standard Class,MD-17860,78415,FUR-FU-10002759,39.96,5,0.6,-23.976
CA-2015-142475,9/21/2014,9/22/2014,First Class,BM-11650,68104,OFF-AP-10000358,25.96,2,0,7.5284
CA-2016-134516,9/21/2014,9/22/2014,First Class,BM-11650,68104,OFF-AP-10003281,36.27,3,0,10.881
CA-2017-105193,9/21/2014,9/22/2014,First Class,BM-11650,68104,OFF-PA-10000029,6.48,1,0,3.1104
CA-2015-168634,4/12/2014,4/17/2014,Standard Class,KN-16450,90278,TEC-PH-10001557,1075.088,14,0.2,94.0702
CA-2017-117198,4/12/2014,4/17/2014,Standard Class,KN-16450,90278,TEC-PH-10000576,438.368,4,0.2,38.3572
CA-2015-145828,4/12/2014,4/17/2014,Standard Class,KN-16450,90278,OFF-BI-10002764,18.088,7,0.2,6.5569
CA-2017-121027,4/12/2014,4/17/2014,Standard Class,KN-16450,90278,FUR-BO-10001337,308.499,3,0.15,-18.147
CA-2016-147431,10/20/2017,10/27/2017,Standard Class,IG-15085,72209,OFF-AR-10002257,13.36,4,0,4.1416
CA-2016-158001,10/20/2017,10/27/2017,Standard Class,IG-15085,72209,OFF-PA-10001019,39.96,2,0,18.7812
CA-2017-125745,10/20/2017,10/27/2017,Standard Class,IG-15085,72209,OFF-BI-10003364,145.85,5,0,70.008
CA-2015-101154,10/25/2016,10/28/2016,First Class,JS-15595,33180,TEC-PH-10000984,783.96,5,0.2,78.396
US-2016-124163,11/1/2015,11/4/2015,First Class,GA-14725,97301,OFF-AR-10001683,7.88,1,0.2,1.773
CA-2016-121748,11/3/2017,11/8/2017,Standard Class,DL-13330,88001,FUR-FU-10000629,41.37,3,0,17.3754
CA-2014-126683,5/12/2015,5/16/2015,Standard Class,CS-12505,94122,OFF-PA-10003893,12.84,3,0,5.778
CA-2017-148810,5/12/2015,5/16/2015,Standard Class,CS-12505,94122,OFF-PA-10004239,25.68,6,0,11.556
US-2016-146066,9/7/2015,9/11/2015,Standard Class,CC-12145,79907,FUR-CH-10000553,47.516,2,0.3,-2.0364
CA-2014-127614,7/25/2015,7/27/2015,Second Class,MH-18025,98115,OFF-FA-10004395,9.42,2,0,0.471
CA-2016-101742,7/25/2015,7/27/2015,Second Class,MH-18025,98115,OFF-PA-10004782,12.96,2,0,6.2208
CA-2015-134943,7/25/2015,7/27/2015,Second Class,MH-18025,98115,FUR-BO-10002213,704.9,5,0,56.392
CA-2017-123022,7/25/2015,7/27/2015,Second Class,MH-18025,98115,FUR-CH-10001854,561.568,2,0.2,28.0784
CA-2017-113208,11/16/2015,11/18/2015,Second Class,MP-18175,53209,OFF-PA-10000157,179.82,9,0,84.5154
CA-2014-154893,11/16/2015,11/18/2015,Second Class,MP-18175,53209,FUR-FU-10001185,185.58,6,0,76.0878
CA-2014-147900,11/16/2015,11/18/2015,Second Class,MP-18175,53209,FUR-TA-10001520,214.11,3,0,36.3987
CA-2017-106355,11/16/2015,11/18/2015,Second Class,MP-18175,53209,TEC-AC-10004145,999.96,4,0,229.9908
CA-2016-127985,11/16/2015,11/18/2015,Second Class,MP-18175,53209,FUR-TA-10000688,653.55,3,0,111.1035
CA-2015-166604,9/1/2015,9/8/2015,Standard Class,DR-12940,2038,OFF-BI-10001510,114.6,5,0,51.57
CA-2017-120719,9/1/2015,9/8/2015,Standard Class,DR-12940,2038,FUR-CH-10003817,60.74,1,0,15.185
CA-2017-127117,9/1/2015,9/8/2015,Standard Class,DR-12940,2038,FUR-FU-10000308,124.36,2,0,27.3592
CA-2015-104241,9/1/2015,9/8/2015,Standard Class,DR-12940,2038,OFF-ST-10003208,1088.76,6,0,315.7404
CA-2017-168179,5/5/2016,5/8/2016,First Class,DM-13015,92024,OFF-BI-10003784,6.72,5,0.2,2.352
CA-2017-142342,5/5/2016,5/8/2016,First Class,DM-13015,92024,FUR-TA-10003748,298.776,3,0.2,7.4694
CA-2017-109099,12/31/2016,1/5/2017,Standard Class,BD-11620,92804,TEC-PH-10002563,302.376,3,0.2,22.6782
US-2014-134187,9/18/2017,9/20/2017,First Class,DC-12850,76017,OFF-AR-10000122,8.928,2,0.2,0.558
CA-2016-145261,9/18/2017,9/20/2017,First Class,DC-12850,76017,OFF-ST-10000352,47.584,2,0.2,-2.974
CA-2016-108875,9/25/2014,9/30/2014,Standard Class,MT-18070,77041,OFF-PA-10003270,33.792,8,0.2,10.56
CA-2016-141957,9/25/2014,9/30/2014,Standard Class,MT-18070,77041,FUR-BO-10003272,300.5328,2,0.32,-97.2312
CA-2016-142405,9/25/2014,9/30/2014,Standard Class,MT-18070,77041,OFF-BI-10002982,2.724,2,0.8,-4.3584
CA-2015-141012,9/25/2014,9/30/2014,Standard Class,MT-18070,77041,OFF-EN-10001509,3.264,2,0.2,1.1016
CA-2017-127922,4/23/2016,4/26/2016,First Class,MJ-17740,43130,OFF-PA-10002421,108.336,6,0.2,37.9176
CA-2016-146318,4/23/2016,4/26/2016,First Class,MJ-17740,43130,OFF-ST-10000760,55.92,5,0.2,6.291
CA-2014-135993,4/23/2016,4/26/2016,First Class,MJ-17740,43130,OFF-PA-10002923,78.304,2,0.2,29.364
CA-2014-126802,11/1/2014,11/5/2014,Standard Class,ND-18370,97206,OFF-ST-10001128,443.92,5,0.2,-94.333
CA-2016-143924,11/1/2014,11/5/2014,Standard Class,ND-18370,97206,TEC-PH-10000673,155.976,3,0.2,54.5916
CA-2016-141551,1/26/2017,1/31/2017,Second Class,CA-11965,35244,OFF-AR-10001547,15.47,7,0,4.1769
CA-2014-164315,1/26/2017,1/31/2017,Second Class,CA-11965,35244,OFF-BI-10001890,7.16,2,0,3.4368
CA-2015-131072,11/11/2017,11/16/2017,Standard Class,GA-14725,90036,OFF-AP-10003971,10.89,1,0,2.8314
CA-2014-131541,11/11/2017,11/16/2017,Standard Class,GA-14725,90036,OFF-PA-10000520,19.44,3,0,9.3312
CA-2015-119550,11/11/2017,11/16/2017,Standard Class,GA-14725,90036,OFF-BI-10000977,121.6,5,0.2,39.52
US-2015-138093,6/9/2016,6/12/2016,First Class,TC-21295,32303,TEC-MA-10002178,695.7,2,0.5,-27.828
CA-2016-126165,9/3/2015,9/8/2015,Second Class,JB-15400,10009,OFF-ST-10001526,120.33,1,0,31.2858
CA-2017-126123,3/14/2014,3/19/2014,Standard Class,CK-12325,23320,FUR-CH-10003379,1139.92,4,0,284.98
CA-2016-143441,8/31/2017,9/4/2017,Second Class,RL-19615,28314,OFF-PA-10000100,229.544,7,0.2,83.2097
CA-2017-148320,3/23/2017,3/27/2017,Standard Class,AC-10660,77340,OFF-ST-10001809,143.728,2,0.2,-32.3388
CA-2016-125661,5/18/2017,5/22/2017,Standard Class,BH-11710,19140,TEC-AC-10000387,36.048,3,0.2,-0.9012
US-2014-123519,12/27/2016,12/31/2016,Standard Class,BG-11695,60098,FUR-CH-10004853,845.488,8,0.3,-12.0784
CA-2014-155593,11/17/2017,11/20/2017,First Class,XP-21865,2149,OFF-AR-10001958,50.94,3,0,14.2632
CA-2017-136000,9/10/2017,9/15/2017,Standard Class,SN-20560,60653,OFF-BI-10003527,762.594,3,0.8,-1143.891
US-2015-160857,4/8/2017,4/15/2017,Standard Class,DM-13345,30076,FUR-FU-10003832,56.28,6,0,15.7584
CA-2017-115805,4/8/2017,4/15/2017,Standard Class,DM-13345,30076,OFF-BI-10001359,2690.97,3,0,1264.7559
US-2014-143707,11/28/2016,12/3/2016,Standard Class,AJ-10780,32137,OFF-BI-10002976,7.434,6,0.7,-5.6994
CA-2017-116939,6/2/2016,6/5/2016,First Class,KC-16255,19120,OFF-ST-10000736,64.784,1,0.2,-12.9568
CA-2015-124107,12/17/2017,12/22/2017,Standard Class,VF-21715,47201,OFF-PA-10001745,28.16,4,0,13.2352
CA-2017-126550,3/19/2016,3/21/2016,Second Class,SV-20935,11572,FUR-FU-10000409,14.98,1,0,6.8908
CA-2015-138674,3/19/2016,3/21/2016,Second Class,SV-20935,11572,FUR-FU-10000221,20.32,4,0,6.9088
CA-2016-165820,8/20/2017,8/20/2017,Same Day,EM-13810,2038,OFF-ST-10000344,40.29,3,0,10.4754
CA-2014-103191,7/25/2017,7/31/2017,Standard Class,RB-19360,57103,OFF-LA-10003663,20.23,7,0,9.5081
CA-2015-103933,8/26/2016,8/29/2016,First Class,DJ-13510,92037,FUR-CH-10001215,1603.136,4,0.2,100.196
